id_client;Date_traitement_BD;FinMois;prêt_hypothécaire;transit_admin;type_pret;mnt_pret;hyp_terme;hyp_amortis;taux_facture;date_creation;an_construction_imm;nbr_logements;num_transit_ouverture;date_debut_prêt;type;canal_admin;canal;canal_origine
cli_id_34367;2018-07-01;2018-07-31;hytp_4971;1311;PH;359424.18;60;300;2.65;2012-03-06;1952;1;5831;2016-03-07;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34377;2018-07-01;2018-07-31;hytp_4972;491;PH;300326.69;36;300;2.72;2015-05-26;2014;1;6971;2015-05-18;36 mois;Succursale Québec;UDI;UDI
cli_id_34393;2018-07-01;2018-07-31;hytp_4973;3811;PH;259200;60;300;2.74;2015-11-27;1995;1;14001;2015-12-04;60 mois;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_34410;2018-07-01;2018-07-31;hytp_4974;5291;PH;250880;1;301;3.3;2008-04-17;2001;2;5291;2015-06-01;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34410;2018-07-01;2018-07-31;hytp_4975;5291;PH;28816;1;180;3.3;2014-06-04;2001;2;5291;2015-07-01;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34416;2018-07-01;2018-07-31;hytp_4976;13131;TEU;59284.08;23;23;3.04;2008-06-17;1970;1;13131;2016-05-27;24 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34416;2018-07-01;2018-07-31;hytp_4977;13131;PH;191919;60;300;2.38;2016-10-28;1957;2;13131;2016-12-10;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34419;2018-07-01;2018-07-31;hytp_4978;4011;TEU;218000;48;360;2.99;2017-11-01;1966;1;4011;2017-12-01;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34429;2018-07-01;2018-07-31;hytp_4979;14771;TEU;271500;48;264;2.39;2015-08-12;2012;1;14771;2015-09-01;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34439;2018-07-01;2018-07-31;hytp_4980;18861;PH;273750;36;252;3.09;2016-07-25;1978;6;18861;2017-08-07;36 mois;UDI;UDI;UDI
cli_id_34439;2018-07-01;2018-07-31;hytp_4981;10191;PH;123500;60;300;3.04;2011-03-02;1900;2;10191;2016-04-07;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34441;2018-07-01;2018-07-31;hytp_4982;14191;PH;381095.38;60;237;3.45;2010-08-24;0;1;14191;2018-06-04;60 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_34441;2018-07-01;2018-07-31;hytp_4983;14191;PH;29584.41;48;48;2.74;2011-04-20;0;1;14191;2015-07-23;48 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_34445;2018-07-01;2018-07-31;hytp_4984;3811;PH;212000;60;360;3.34;2013-08-07;1985;1;14001;2013-09-01;60 mois;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_34471;2018-07-01;2018-07-31;hytp_4985;4571;PH;192660;60;300;3.19;2018-01-23;1968;1;4571;2018-03-23;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34473;2018-07-01;2018-07-31;hytp_4986;12661;PH;75619.2;60;106;2.89;2008-09-30;1992;1;12661;2016-03-19;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34485;2018-07-01;2018-07-31;hytp_4987;6551;PH;74200;36;36;2.79;2001-06-28;1988;1;6551;2015-04-17;36 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34485;2018-07-01;2018-07-31;hytp_4988;6551;PH;16000;60;300;3.1;2018-01-24;1988;1;6551;2018-02-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34487;2018-07-01;2018-07-31;hytp_4989;13131;TEU;21750;60;60;2.7;2017-04-06;1945;1;13131;2017-04-28;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34494;2018-07-01;2018-07-31;hytp_4990;13151;PH;40000;48;113;2.74;2001-01-11;1978;1;5761;2015-12-13;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34494;2018-07-01;2018-07-31;hytp_4991;13151;PH;11000;48;48;2.74;2009-03-23;1978;1;13151;2015-12-13;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34518;2018-07-01;2018-07-31;hytp_4992;6021;PH;74388.65;1;332;3.14;2016-02-26;1922;1;6021;2016-02-29;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_34518;2018-07-01;2018-07-31;hytp_4993;6021;PH;45711.35;1;332;3.3;2016-02-26;1922;1;6021;2016-02-29;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_34521;2018-07-01;2018-07-31;hytp_4994;10271;PH;154025.65;48;360;2.56;2015-05-26;2009;1;10271;2015-06-14;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34521;2018-07-01;2018-07-31;hytp_4995;10271;PH;11600;36;341;2.4;2016-11-10;2009;1;10271;2016-11-28;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34530;2018-07-01;2018-07-31;hytp_4996;2551;PH;416374.04;60;289;2.79;2010-08-27;2009;1;8001;2015-08-22;60 mois;Succursale Québec;UDI;DDH Québec
cli_id_34548;2018-07-01;2018-07-31;hytp_4997;13401;TEU;60000;36;36;2.54;1998-10-10;1960;1;13401;2017-04-01;36 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34550;2018-07-01;2018-07-31;hytp_4998;6751;PH;162804.6;48;240;2.74;2011-03-24;1985;1;6751;2016-06-19;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34553;2018-07-01;2018-07-31;hytp_4999;10361;PH;331548;60;319;2.99;2012-09-07;1999;1;10361;2017-10-05;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34559;2018-07-01;2018-07-31;hytp_5000;13791;PH;45000;60;107;2.94;2013-10-09;1977;1;13791;2017-11-02;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34568;2018-07-01;2018-07-31;hytp_5001;10481;TEU;175283.29;48;360;3.16;2014-01-23;2014;1;10481;2014-01-18;48 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_34568;2018-07-01;2018-07-31;hytp_5002;10481;TEU;168552.71;60;302;3.14;2014-01-23;2014;1;10481;2018-03-09;60 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_34568;2018-07-01;2018-07-31;hytp_5003;10481;TEU;182000;60;300;3.14;2018-04-11;2014;1;10481;2018-04-10;60 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_34568;2018-07-01;2018-07-31;hytp_5004;4571;TEU;139558.51;1;300;0;2018-05-09;0;1;4571;2018-10-29;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_34568;2018-07-01;2018-07-31;hytp_5005;5791;PH;220000;6;300;0;2018-06-01;2018;1;5791;2018-11-30;6 mois;DDH Québec;DDH Québec;DDH Québec
cli_id_34581;2018-07-01;2018-07-31;hytp_5006;3711;PH;577161.6;60;300;2.35;2016-10-31;2001;1;3711;2016-11-03;60 mois;Succursale hors Québec;DDH hors Québec;DDH hors Québec
cli_id_34588;2018-07-01;2018-07-31;hytp_5007;1711;TEU;223200;1;230;2.75;2012-11-21;1934;1;10321;2017-12-01;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34588;2018-07-01;2018-07-31;hytp_5008;1711;TEU;223200;1;283;2.75;2012-11-21;1934;1;10321;2017-12-01;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34648;2018-07-01;2018-07-31;hytp_5009;13021;PH;120000;1;12;3.35;2007-06-27;1987;1;5921;2016-07-11;Variable sans plafond 5 ans;Succursale hors Québec;DDH hors Québec;DDH hors Québec
cli_id_34648;2018-07-01;2018-07-31;hytp_5010;13021;PH;199200;1;193;3.35;2012-08-02;0;1;13021;2016-08-08;Variable sans plafond 5 ans;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_34658;2018-07-01;2018-07-31;hytp_5011;1921;PH;246753;60;300;2.79;2016-06-06;1984;1;7871;2016-06-06;60 mois;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_34659;2018-07-01;2018-07-31;hytp_5012;13401;TEU;198000;48;240;2.62;2015-12-15;1976;1;13401;2015-12-26;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34660;2018-07-01;2018-07-31;hytp_5013;5101;PH;104366;48;264;2.55;2013-12-03;2013;1;6971;2017-01-01;48 mois;Succursale Québec;UDI;DDH Québec
cli_id_34660;2018-07-01;2018-07-31;hytp_5014;5101;PH;104366;48;287;3.09;2013-12-03;2013;1;6971;2015-01-01;48 mois;Succursale Québec;UDI;DDH Québec
cli_id_34660;2018-07-01;2018-07-31;hytp_5015;10821;PH;326400;60;360;2.51;2017-05-11;1992;1;10821;2017-06-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34670;2018-07-01;2018-07-31;hytp_5016;6841;TEU;88400;1;221;3.5;2017-02-14;1955;2;6841;2017-02-24;Variable sans plafond 5 ans;Partenariat;Partenariat;Partenariat
cli_id_34674;2018-07-01;2018-07-31;hytp_5017;1371;TEU;140000;48;63;3.15;2003-05-30;2001;1;901;2018-05-06;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34695;2018-07-01;2018-07-31;hytp_5018;13501;PH;206852.28;36;291;2.75;2011-12-15;1963;1;5761;2017-09-15;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34696;2018-07-01;2018-07-31;hytp_5019;11971;TEU;77285.44;1;287;2.95;2017-05-05;1971;1;11971;2017-05-31;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34719;2018-07-01;2018-07-31;hytp_5020;13261;PH;155095.41;36;300;2.7;2016-03-14;2016;1;6971;2016-03-14;36 mois;Succursale Québec;UDI;DDH Québec
cli_id_34724;2018-07-01;2018-07-31;hytp_5021;11971;TEU;265000;1;240;2.95;2014-06-27;1978;1;11971;2014-07-27;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34725;2018-07-01;2018-07-31;hytp_5022;6571;PH;240000;60;300;2.6;2015-05-27;1982;1;6571;2015-05-30;60 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_34728;2018-07-01;2018-07-31;hytp_5023;12901;PH;67015;48;200;2.74;2008-05-16;1938;1;5811;2017-06-01;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34730;2018-07-01;2018-07-31;hytp_5024;4021;PH;205600;60;300;2.74;2016-08-15;1967;2;4021;2016-09-15;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34741;2018-07-01;2018-07-31;hytp_5025;4861;TEU;99555;48;180;2.84;2007-08-24;1961;1;4861;2016-01-30;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34744;2018-07-01;2018-07-31;hytp_5026;2711;PH;120665.37;48;264;2.95;2014-09-22;2006;1;2711;2014-09-20;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34744;2018-07-01;2018-07-31;hytp_5027;2711;PH;103048.12;36;214;3.36;2018-05-30;2006;1;2711;2018-06-10;36 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34744;2018-07-01;2018-07-31;hytp_5028;2711;PH;24000;36;120;3.36;2018-05-30;2006;1;2711;2018-06-10;36 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34751;2018-07-01;2018-07-31;hytp_5029;821;TEU;173044.53;12;215;3.19;2013-05-03;1980;1;821;2018-06-01;12 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34758;2018-07-01;2018-07-31;hytp_5030;12801;PH;43450;60;313;2.59;2013-03-28;2012;2;5961;2017-04-01;60 mois;Succursale Québec;UDI;DDH Québec
cli_id_34758;2018-07-01;2018-07-31;hytp_5031;12801;PH;43450;48;337;2.83;2013-03-28;2012;2;5961;2015-03-01;48 mois;Succursale Québec;UDI;DDH Québec
cli_id_34758;2018-07-01;2018-07-31;hytp_5032;12801;PH;77000;48;196;2.95;2007-11-30;2007;1;5961;2014-12-20;48 mois;Succursale Québec;UDI;DDH Québec
cli_id_34758;2018-07-01;2018-07-31;hytp_5033;12801;PH;43450;60;313;2.59;2013-03-28;2012;2;5961;2017-04-01;60 mois;Succursale Québec;UDI;DDH Québec
cli_id_34758;2018-07-01;2018-07-31;hytp_5034;12801;PH;43450;48;337;2.83;2013-03-28;2012;2;5961;2015-03-01;48 mois;Succursale Québec;UDI;DDH Québec
cli_id_34771;2018-07-01;2018-07-31;hytp_5035;2291;PH;105566.6;48;300;2.85;2016-03-02;1991;1;2291;2016-06-26;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34780;2018-07-01;2018-07-31;hytp_5036;12801;PH;173932.13;36;168;3.19;2018-04-16;1993;1;12801;2018-02-26;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34780;2018-07-01;2018-07-31;hytp_5037;12801;PH;152000;36;162;2.61;2008-07-25;1993;1;5761;2015-03-30;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34780;2018-07-01;2018-07-31;hytp_5038;12801;PH;159116.33;36;168;3.19;2018-02-23;1993;1;12801;2018-02-26;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34800;2018-07-01;2018-07-31;hytp_5039;3221;PH;304128;1;283;3.1;2017-01-04;2007;1;3221;2017-01-31;Variable sans plafond 5 ans;Succursale hors Québec;DDH hors Québec;DDH hors Québec
cli_id_34819;2018-07-01;2018-07-31;hytp_5040;4801;TEU;540000;60;240;2.45;2011-09-21;2011;1;5961;2016-09-21;60 mois;Succursale Québec;UDI;DDH Québec
cli_id_34825;2018-07-01;2018-07-31;hytp_5041;8761;PH;197349.02;48;332;2.95;2009-12-07;1974;1;8761;2014-12-01;48 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_34835;2018-07-01;2018-07-31;hytp_5042;12721;PH;155732.55;48;318;2.54;2011-06-14;1983;1;5831;2016-06-15;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34856;2018-07-01;2018-07-31;hytp_5043;11741;TEU;126000;1;124;3.1;2016-02-04;1965;1;7871;2016-01-28;Variable sans plafond 5 ans;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_34874;2018-07-01;2018-07-31;hytp_5044;13601;PH;224945.75;60;307;2.74;2012-07-26;2000;1;7871;2017-07-22;60 mois;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_34876;2018-07-01;2018-07-31;hytp_5045;1971;PH;188392.12;60;300;3.34;2014-02-28;1990;1;7871;2014-03-03;60 mois;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_34902;2018-07-01;2018-07-31;hytp_5046;3351;PH;506880;60;300;2.65;2015-06-17;1997;1;3351;2015-08-02;60 mois;Succursale hors Québec;DDH hors Québec;DDH hors Québec
cli_id_34912;2018-07-01;2018-07-31;hytp_5047;4951;PH;35000;48;220;2.94;2011-11-28;2006;2;5761;2017-11-17;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34912;2018-07-01;2018-07-31;hytp_5048;4951;PH;35000;1;210;2.9;2011-11-28;2006;2;5761;2017-10-04;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_34913;2018-07-01;2018-07-31;hytp_5049;1141;TEU;250000;36;300;3.14;2018-04-24;1900;1;1141;2018-05-31;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34931;2018-07-01;2018-07-31;hytp_5050;6711;TEU;27000;48;275;3.29;2018-03-16;1962;1;6711;2018-03-16;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34931;2018-07-01;2018-07-31;hytp_5051;6711;TEU;75381;48;303;2.74;2012-02-14;1962;1;6711;2016-02-26;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34933;2018-07-01;2018-07-31;hytp_5052;6071;PH;39235;48;144;2.79;2004-04-30;1937;1;6071;2016-03-13;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34950;2018-07-01;2018-07-31;hytp_5053;10271;PH;241155;60;180;3.54;2007-09-28;2005;1;5761;2014-10-01;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34963;2018-07-01;2018-07-31;hytp_5054;6111;PH;186920.01;6;236;2.94;2013-07-02;2013;1;5971;2018-07-02;6 mois ouvert;Succursale Québec;UDI;DDH Québec
cli_id_34965;2018-07-01;2018-07-31;hytp_5055;12131;PH;47500;48;310;2.74;2012-09-24;1989;1;5761;2016-04-23;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34965;2018-07-01;2018-07-31;hytp_5056;12131;PH;47500;60;317;2.75;2012-09-24;1989;1;5761;2015-09-11;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_34968;2018-07-01;2018-07-31;hytp_5057;12141;TEU;72000;60;180;3.54;2015-03-26;2014;1;6971;2015-03-28;60 mois;Succursale Québec;UDI;DDH Québec
cli_id_34972;2018-07-01;2018-07-31;hytp_5058;14431;PH;91800;48;277;2.95;2007-06-20;1980;4;14431;2014-09-28;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34972;2018-07-01;2018-07-31;hytp_5059;14431;PH;58957.95;48;240;2.79;2017-01-12;1980;1;14431;2017-02-01;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34972;2018-07-01;2018-07-31;hytp_5060;14431;PH;39015;60;60;5.39;1998-10-10;0;1;14431;2010-10-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34983;2018-07-01;2018-07-31;hytp_5061;4571;TEU;165000;60;193;3.14;2014-05-20;2013;1;4571;2018-07-06;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34992;2018-07-01;2018-07-31;hytp_5062;12311;PH;20000;48;210;3.09;2014-12-30;1994;1;12311;2015-01-04;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34992;2018-07-01;2018-07-31;hytp_5063;12311;PH;88934.4;60;156;2.99;2008-10-15;1994;1;12311;2017-10-07;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34994;2018-07-01;2018-07-31;hytp_5064;4611;PH;152000;1;193;3.2;2009-06-04;2004;1;4611;2015-01-31;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_34995;2018-07-01;2018-07-31;hytp_5065;11671;TEU;92000;1;138;2.98;2014-11-21;2004;1;11671;2014-12-31;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_35016;2018-07-01;2018-07-31;hytp_5066;11;PH;250000;60;240;3.1;2009-07-07;2007;1;11;2014-07-11;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_35016;2018-07-01;2018-07-31;hytp_5067;11;PH;250000;24;205;2.15;2009-07-07;2007;1;11;2017-07-10;24 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_35022;2018-07-01;2018-07-31;hytp_5068;13351;TEU;170000;60;222;2.99;2012-06-20;2012;1;5961;2017-09-15;60 mois;Succursale Québec;UDI;DDH Québec
cli_id_35049;2018-07-01;2018-07-31;hytp_5069;11671;PH;156668.06;60;300;4.99;2014-04-09;1994;1;11671;2014-06-24;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_35062;2018-07-01;2018-07-31;hytp_5070;3961;TEU;41500;60;72;2.84;2016-04-04;1994;1;3961;2016-04-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_35062;2018-07-01;2018-07-31;hytp_5071;3961;TEU;41500;60;72;2.84;2016-04-04;1994;1;3961;2016-04-16;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_35085;2018-07-01;2018-07-31;hytp_5072;3281;PH;403920;1;232;3;2014-01-17;2003;1;5921;2014-01-16;Variable sans plafond 5 ans;Succursale hors Québec;DDH hors Québec;DDH hors Québec
cli_id_35089;2018-07-01;2018-07-31;hytp_5073;13131;TEU;243200;1;211;2.85;2015-02-05;2005;1;7871;2015-02-04;Variable sans plafond 5 ans;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_35091;2018-07-01;2018-07-31;hytp_5074;2591;TEU;124500;1;251;2.8;2014-10-06;1986;1;2591;2014-12-08;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_35101;2018-07-01;2018-07-31;hytp_5075;10271;PH;229559.63;60;300;4.19;2014-02-18;1981;1;5761;2014-02-14;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_35113;2018-07-01;2018-07-31;hytp_5076;2091;TEU;45794;60;69;2.84;2015-06-26;1988;1;2091;2015-07-04;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_35113;2018-07-01;2018-07-31;hytp_5077;2091;TEU;173586.79;60;92;3.69;2008-09-03;1988;1;2091;2013-09-07;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_35113;2018-07-01;2018-07-31;hytp_5078;2091;PH;240000;1;291;2.9;2017-10-27;1962;1;2091;2017-11-13;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_35120;2018-07-01;2018-07-31;hytp_5079;3651;TEU;119100;60;180;2.99;2012-10-05;0;1;3651;2017-10-01;60 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_35120;2018-07-01;2018-07-31;hytp_5080;3651;TEU;30900;60;180;2.99;2012-10-05;0;1;3651;2017-10-01;60 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_35121;2018-07-01;2018-07-31;hytp_5081;3821;PH;151000;60;360;2.79;2015-03-11;1972;1;3821;2015-03-14;60 mois;Succursale hors Québec;DDH Québec;DDH Québec
cli_id_35141;2018-07-01;2018-07-31;hytp_5082;6241;PH;92899.78;1;180;0;2018-07-30;1995;1;6241;2018-08-13;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_35141;2018-07-01;2018-07-31;hytp_5083;6241;TEU;176000;48;227;2.95;2014-05-06;1995;1;6241;2014-08-14;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_35153;2018-07-01;2018-07-31;hytp_5084;10331;PH;187720;60;300;3.18;2018-04-06;1976;1;10331;2018-05-29;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_35180;2018-07-01;2018-07-31;hytp_5085;13851;TEU;247000;48;180;2.39;2015-04-13;1994;1;13851;2015-05-13;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_35182;2018-07-01;2018-07-31;hytp_5086;10251;PH;179110.06;48;54;2.59;2010-03-23;2004;1;10251;2015-03-08;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_35183;2018-07-01;2018-07-31;hytp_5087;4801;PH;262626;36;300;2.5;2017-02-13;1986;2;4801;2017-04-20;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_35187;2018-07-01;2018-07-31;hytp_5088;13371;PH;64770;60;180;2.84;2008-04-30;1920;1;5831;2015-05-21;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_35187;2018-07-01;2018-07-31;hytp_5089;13371;PH;22693;60;297;2.84;2015-01-28;1920;1;7771;2015-05-21;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_35193;2018-07-01;2018-07-31;hytp_5090;4011;PH;166882.5;1;235;2.95;2014-04-23;1932;1;4011;2017-05-31;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_35193;2018-07-01;2018-07-31;hytp_5091;4011;PH;165000;1;251;2.95;2014-04-23;1932;1;4011;2014-05-31;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_35201;2018-07-01;2018-07-31;hytp_5092;10371;PH;165585;60;125;2.84;2004-11-09;2004;1;10371;2016-04-02;60 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_35203;2018-07-01;2018-07-31;hytp_5093;491;PH;117200;48;300;2.64;2015-06-22;1967;1;491;2015-06-14;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_35203;2018-07-01;2018-07-31;hytp_5094;491;PH;13403;60;300;3.15;2017-09-25;1967;1;491;2017-10-14;60 mois;Succursale Québec;DDH Québec;DDH Québec
